id,name,search_text,lat,lng,coordinate_status,source,source_row,source_checksum,is_active,created_at,updated_at,search_alias_text,coordinate_source,coordinate_source_row,province_code,area_code,business_unit_code,source_section,raw_label,canonical_key,source_refs,quality_flags
63f28499-3d3b-5213-a126-a5ef71040488,"Tầng 20, FPT Tower",tang 20 fpt tower,51.926059,-8.616759,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,6,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hni tang 20 fpt tower,\N,\N,HNI,\N,FPL,FTI_FPL,"HNI Tầng 20, FPT Tower",HNI|tang 20 fpt tower,"[{""row"": 6, ""section"": ""FTI_FPL"", ""raw_label"": ""HNI Tầng 20, FPT Tower""}]",[]
73dc9a7c-fcd0-577e-bde5-c9a701e8bb42,"Lê Xoay, Vĩnh Tường",le xoay vinh tuong,21.2232762,105.5050525,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,74,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,vpc le xoay vinh tuong,\N,\N,VPC,\N,FTELBUTBB,KINH_DOANH,"VPC Lê Xoay, Vĩnh Tường",VPC|le xoay vinh tuong,"[{""row"": 74, ""section"": ""KINH_DOANH"", ""raw_label"": ""VPC Lê Xoay, Vĩnh Tường""}]",[]
00c0c280-de75-5a24-81af-095aa7d4b529,"TDP Gạch, Vĩnh Yên",tdp gach vinh yen,10.887965,105.760319,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,75,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,vpc tdp gach vinh yen,\N,\N,VPC,\N,FTELBUTBB,KINH_DOANH,"VPC TDP Gạch, Vĩnh Yên",VPC|tdp gach vinh yen,"[{""row"": 75, ""section"": ""KINH_DOANH"", ""raw_label"": ""VPC TDP Gạch, Vĩnh Yên""}]",[]
f7b1c172-9bce-5833-8224-4d31804b942f,"TDP Vĩnh Thịnh,TTLập Thạch",tdp vinh thinh ttlap thach,,,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,76,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,vpc tdp vinh thinh ttlap thach,\N,\N,VPC,\N,FTELBUTBB,KINH_DOANH,"VPC TDP Vĩnh Thịnh,TTLập Thạch",VPC|tdp vinh thinh ttlap thach,"[{""row"": 76, ""section"": ""KINH_DOANH"", ""raw_label"": ""VPC TDP Vĩnh Thịnh,TTLập Thạch""}]","[""TRUNCATED_30""]"
8df9e96f-e49b-5c12-ba7f-d68042e3cf61,"170 Cao Thắng, P. Yên Ninh",170 cao thang p yen ninh,20.1867907,105.9514656,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,78,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,ybi 170 cao thang p yen ninh,\N,\N,YBI,\N,FTELBUTBB,KINH_DOANH,"YBI 170 Cao Thắng, P. Yên Ninh",YBI|170 cao thang p yen ninh,"[{""row"": 78, ""section"": ""KINH_DOANH"", ""raw_label"": ""YBI 170 Cao Thắng, P. Yên Ninh""}]","[""TRUNCATED_30""]"
db209161-3859-5bd1-94ba-fe22e5b6a6ff,"176 Tuệ Tĩnh, Mậu A",176 tue tinh mau a,21.8804167,104.6805581,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,79,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,ybi 176 tue tinh mau a,\N,\N,YBI,\N,FTELBUTBB,KINH_DOANH,"YBI 176 Tuệ Tĩnh, Mậu A",YBI|176 tue tinh mau a,"[{""row"": 79, ""section"": ""KINH_DOANH"", ""raw_label"": ""YBI 176 Tuệ Tĩnh, Mậu A""}]",[]
b222143d-9545-514f-8925-2b7ff1ed5042,"21AHoàng Liên Sơn,Nghĩa Lộ",21ahoang lien son nghia lo,21.6114655,104.5061119,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,80,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,ybi 21ahoang lien son nghia lo,\N,\N,YBI,\N,FTELBUTBB,KINH_DOANH,"YBI 21AHoàng Liên Sơn,Nghĩa Lộ",YBI|21ahoang lien son nghia lo,"[{""row"": 80, ""section"": ""KINH_DOANH"", ""raw_label"": ""YBI 21AHoàng Liên Sơn,Nghĩa Lộ""}]","[""TRUNCATED_30""]"
f49777c2-65ee-582b-ad28-2d7f505a314c,Mê Linh Plaza,me linh plaza,21.1867213,105.7828376,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,81,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,ybi me linh plaza,\N,\N,YBI,\N,FTELBUTBB,KINH_DOANH,YBI Mê Linh Plaza,YBI|me linh plaza,"[{""row"": 81, ""section"": ""KINH_DOANH"", ""raw_label"": ""YBI Mê Linh Plaza""}]",[]
eb6c4716-1bed-575e-83a2-09f8ef0ff32d,"584 Võ Nguyên Giáp, TP DBP",584 vo nguyen giap tp dbp,21.4037091,103.0278605,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,84,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,dbn 584 vo nguyen giap tp dbp,\N,\N,DBN,\N,FTELBUDBB,KINH_DOANH,"DBN 584 Võ Nguyên Giáp, TP DBP",DBN|584 vo nguyen giap tp dbp,"[{""row"": 84, ""section"": ""KINH_DOANH"", ""raw_label"": ""DBN 584 Võ Nguyên Giáp, TP DBP""}]","[""TRUNCATED_30""]"
0eee5b1c-142e-5826-bb17-eee763604939,132 Đường Trần Hưng Đạo,132 duong tran hung dao,9.9006122,105.6746014,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,86,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hnm 132 duong tran hung dao,\N,\N,HNM,\N,FTELBUDBB,KINH_DOANH,HNM 132 Đường Trần Hưng Đạo,HNM|132 duong tran hung dao,"[{""row"": 86, ""section"": ""KINH_DOANH"", ""raw_label"": ""HNM 132 Đường Trần Hưng Đạo""}]",[]
39bdaa40-fa33-5cc0-a421-893396499b7b,258 Nguyễn Hữu Tiến,258 nguyen huu tien,10.8116884,106.6243962,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,87,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hnm 258 nguyen huu tien,\N,\N,HNM,\N,FTELBUDBB,KINH_DOANH,HNM 258 Nguyễn Hữu Tiến,HNM|258 nguyen huu tien,"[{""row"": 87, ""section"": ""KINH_DOANH"", ""raw_label"": ""HNM 258 Nguyễn Hữu Tiến""}]",[]
37b792c1-14e4-56bd-9faa-e4869710f187,"PG02-05 Vincom, Châu Cầu",pg02 05 vincom chau cau,,,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,88,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hnm pg02 05 vincom chau cau,\N,\N,HNM,\N,FTELBUDBB,KINH_DOANH,"HNM PG02-05 Vincom, Châu Cầu",HNM|pg02 05 vincom chau cau,"[{""row"": 88, ""section"": ""KINH_DOANH"", ""raw_label"": ""HNM PG02-05 Vincom, Châu Cầu""}]",[]
be2aad62-2b06-5c02-89a9-c6bd71623780,"TT Vĩnh Trụ, Lý Nhân",tt vinh tru ly nhan,10.222845,105.398021,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,89,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hnm tt vinh tru ly nhan,\N,\N,HNM,\N,FTELBUDBB,KINH_DOANH,"HNM TT Vĩnh Trụ, Lý Nhân",HNM|tt vinh tru ly nhan,"[{""row"": 89, ""section"": ""KINH_DOANH"", ""raw_label"": ""HNM TT Vĩnh Trụ, Lý Nhân""}]",[]
db014cee-803e-59e7-a963-79d5c17a7040,"115 Nguyễn Biểu, Nam Hà",115 nguyen bieu nam ha,16.8191755,107.1202397,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,91,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hth 115 nguyen bieu nam ha,\N,\N,HTH,\N,FTELBUDBB,KINH_DOANH,"HTH 115 Nguyễn Biểu, Nam Hà",HTH|115 nguyen bieu nam ha,"[{""row"": 91, ""section"": ""KINH_DOANH"", ""raw_label"": ""HTH 115 Nguyễn Biểu, Nam Hà""}]",[]
35f5a227-a888-5c2e-af2c-58a2938e95c6,"25 Trần Phú,Hồng Lĩnh",25 tran phu hong linh,18.5317633,105.6864424,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,92,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hth 25 tran phu hong linh,\N,\N,HTH,\N,FTELBUDBB,KINH_DOANH,"HTH 25 Trần Phú,Hồng Lĩnh",HTH|25 tran phu hong linh,"[{""row"": 92, ""section"": ""KINH_DOANH"", ""raw_label"": ""HTH 25 Trần Phú,Hồng Lĩnh""}]",[]
5c2f973e-4722-5e2e-a73d-afbcf9fd8b11,"TT Nghèn, Can Lộc",tt nghen can loc,18.4569827,105.7741089,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,93,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hth tt nghen can loc,\N,\N,HTH,\N,FTELBUDBB,KINH_DOANH,"HTH TT Nghèn, Can Lộc",HTH|tt nghen can loc,"[{""row"": 93, ""section"": ""KINH_DOANH"", ""raw_label"": ""HTH TT Nghèn, Can Lộc""}]",[]
15074e86-5e9b-50b4-9e2f-145b6c7a944f,"Xóm Thọ Xuân, TX Kỳ Anh",xom tho xuan tx ky anh,21.70613,105.19934,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,94,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hth xom tho xuan tx ky anh,\N,\N,HTH,\N,FTELBUDBB,KINH_DOANH,"HTH Xóm Thọ Xuân, TX Kỳ Anh",HTH|xom tho xuan tx ky anh,"[{""row"": 94, ""section"": ""KINH_DOANH"", ""raw_label"": ""HTH Xóm Thọ Xuân, TX Kỳ Anh""}]",[]
f2195877-fa93-52d9-8c03-2bbf5aebe7f1,"434 Nguyễn Trãi, Tiên Lữ",434 nguyen trai tien lu,10.378959,104.484311,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,96,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hyn 434 nguyen trai tien lu,\N,\N,HYN,\N,FTELBUDBB,KINH_DOANH,"HYN 434 Nguyễn Trãi, Tiên Lữ",HYN|434 nguyen trai tien lu,"[{""row"": 96, ""section"": ""KINH_DOANH"", ""raw_label"": ""HYN 434 Nguyễn Trãi, Tiên Lữ""}]",[]
1a6ca37e-b824-5ca8-8b92-49e0ae22cac0,"Hồng Tiến,Khoái Châu",hong tien khoai chau,20.823902,105.945621,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,97,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hyn hong tien khoai chau,\N,\N,HYN,\N,FTELBUDBB,KINH_DOANH,"HYN Hồng Tiến,Khoái Châu",HYN|hong tien khoai chau,"[{""row"": 97, ""section"": ""KINH_DOANH"", ""raw_label"": ""HYN Hồng Tiến,Khoái Châu""}]",[]
09cf796c-1ca6-55ef-9a38-3af01377d7fc,"Ngõ 2, Phố Nối, TX Mỹ Hào",ngo 2 pho noi tx my hao,20.918433,106.108025,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,98,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hyn ngo 2 pho noi tx my hao,\N,\N,HYN,\N,FTELBUDBB,KINH_DOANH,"HYN Ngõ 2, Phố Nối, TX Mỹ Hào",HYN|ngo 2 pho noi tx my hao,"[{""row"": 98, ""section"": ""KINH_DOANH"", ""raw_label"": ""HYN Ngõ 2, Phố Nối, TX Mỹ Hào""}]",[]
be73a0aa-1e83-5e61-831a-a713c42b498e,"Số 12,QL 5A Phố Nối,Mỹ Hào",so 12 ql 5a pho noi my hao,38.931213,-74.931543,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,99,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hyn so 12 ql 5a pho noi my hao,\N,\N,HYN,\N,FTELBUDBB,KINH_DOANH,"HYN Số 12,QL 5A Phố Nối,Mỹ Hào",HYN|so 12 ql 5a pho noi my hao,"[{""row"": 99, ""section"": ""KINH_DOANH"", ""raw_label"": ""HYN Số 12,QL 5A Phố Nối,Mỹ Hào""}]","[""TRUNCATED_30""]"
49e2240b-7053-5df9-9c8f-150c5485bd6c,Số 401 TT Văn Giang,so 401 tt van giang,20.933332,105.952027,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,100,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hyn so 401 tt van giang,\N,\N,HYN,\N,FTELBUDBB,KINH_DOANH,HYN Số 401 TT Văn Giang,HYN|so 401 tt van giang,"[{""row"": 100, ""section"": ""KINH_DOANH"", ""raw_label"": ""HYN Số 401 TT Văn Giang""}]",[]
7f4c38be-e999-5fcb-bf4a-00c0bc6a6296,"Số 88, Tuệ Tĩnh, Hiến Nam",so 88 tue tinh hien nam,18.526114,105.708421,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,101,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hyn so 88 tue tinh hien nam,\N,\N,HYN,\N,FTELBUDBB,KINH_DOANH,"HYN Số 88, Tuệ Tĩnh, Hiến Nam",HYN|so 88 tue tinh hien nam,"[{""row"": 101, ""section"": ""KINH_DOANH"", ""raw_label"": ""HYN Số 88, Tuệ Tĩnh, Hiến Nam""}]",[]
99a791a4-82b9-513e-964f-cef7e2cbde6b,"TTTM Như Quỳnh, Văn Lâm",tttm nhu quynh van lam,20.988798,105.976007,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,102,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hyn tttm nhu quynh van lam,\N,\N,HYN,\N,FTELBUDBB,KINH_DOANH,"HYN TTTM Như Quỳnh, Văn Lâm",HYN|tttm nhu quynh van lam,"[{""row"": 102, ""section"": ""KINH_DOANH"", ""raw_label"": ""HYN TTTM Như Quỳnh, Văn Lâm""}]",[]
69f1ea31-b1ec-5bc8-94c0-ff1bbb5647ca,Thị trấn Ân Thi,thi tran an thi,10.4438463,105.3879118,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,103,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hyn thi tran an thi,\N,\N,HYN,\N,FTELBUDBB,KINH_DOANH,HYN Thị trấn Ân Thi,HYN|thi tran an thi,"[{""row"": 103, ""section"": ""KINH_DOANH"", ""raw_label"": ""HYN Thị trấn Ân Thi""}]",[]
37306821-dda2-5b51-af9e-a77e9a22c68c,"134 Khối Ba Hà, Nam Đàn",134 khoi ba ha nam dan,,,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,105,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,nan 134 khoi ba ha nam dan,\N,\N,NAN,\N,FTELBUDBB,KINH_DOANH,"NAN 134 Khối Ba Hà, Nam Đàn",NAN|134 khoi ba ha nam dan,"[{""row"": 105, ""section"": ""KINH_DOANH"", ""raw_label"": ""NAN 134 Khối Ba Hà, Nam Đàn""}]",[]
48791cf2-2ca0-557d-9847-c22b87999827,Đông Sơn Đô Lương,dong son do luong,19.06897,105.18926,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,106,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,nan dong son do luong,\N,\N,NAN,\N,FTELBUDBB,KINH_DOANH,NAN Đông Sơn Đô Lương,NAN|dong son do luong,"[{""row"": 106, ""section"": ""KINH_DOANH"", ""raw_label"": ""NAN Đông Sơn Đô Lương""}]",[]
95e8a7bf-c8a7-5a63-9294-5f230ae83854,"Lý Thường Kiệt,Thái Hòa",ly thuong kiet thai hoa,19.3240756,105.4246905,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,107,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,nan ly thuong kiet thai hoa,\N,\N,NAN,\N,FTELBUDBB,KINH_DOANH,"NAN Lý Thường Kiệt,Thái Hòa",NAN|ly thuong kiet thai hoa,"[{""row"": 107, ""section"": ""KINH_DOANH"", ""raw_label"": ""NAN Lý Thường Kiệt,Thái Hòa""}]",[]
e626147e-e3f8-559f-b961-374952bd43b5,"NCQ,Thu Thủy, Cửa Lò",ncq thu thuy cua lo,,,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,108,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,nan ncq thu thuy cua lo,\N,\N,NAN,\N,FTELBUDBB,KINH_DOANH,"NAN NCQ,Thu Thủy, Cửa Lò",NAN|ncq thu thuy cua lo,"[{""row"": 108, ""section"": ""KINH_DOANH"", ""raw_label"": ""NAN NCQ,Thu Thủy, Cửa Lò""}, {""row"": 20, ""section"": ""FTI_FPL"", ""raw_label"": ""NAN NCQ,Thu Thủy, Cửa Lò""}]",[]
b8e6be90-5cce-5ebe-9369-62c585cb27b0,"Quỳnh Thiện, Hoàng Mai",quynh thien hoang mai,19.2741319,105.7203062,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,109,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,nan quynh thien hoang mai,\N,\N,NAN,\N,FTELBUDBB,KINH_DOANH,"NAN Quỳnh Thiện, Hoàng Mai",NAN|quynh thien hoang mai,"[{""row"": 109, ""section"": ""KINH_DOANH"", ""raw_label"": ""NAN Quỳnh Thiện, Hoàng Mai""}]",[]
51264509-ccf7-5033-8613-78d7f87c3f8b,"Số 38,KĐT Trung Đô,TP.Vinh",so 38 kdt trung do tp vinh,-10.896556,-37.112822,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,110,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,nan so 38 kdt trung do tp vinh,\N,\N,NAN,\N,FTELBUDBB,KINH_DOANH,"NAN Số 38,KĐT Trung Đô,TP.Vinh",NAN|so 38 kdt trung do tp vinh,"[{""row"": 110, ""section"": ""KINH_DOANH"", ""raw_label"": ""NAN Số 38,KĐT Trung Đô,TP.Vinh""}]","[""TRUNCATED_30""]"
d2f73f5f-084b-5bad-9fe9-c3efa94e94d1,"Xóm 2,Diễn Thành,Diễn Châu",xom 2 dien thanh dien chau,11.2651082,106.0686774,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,111,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,nan xom 2 dien thanh dien chau,\N,\N,NAN,\N,FTELBUDBB,KINH_DOANH,"NAN Xóm 2,Diễn Thành,Diễn Châu",NAN|xom 2 dien thanh dien chau,"[{""row"": 111, ""section"": ""KINH_DOANH"", ""raw_label"": ""NAN Xóm 2,Diễn Thành,Diễn Châu""}]","[""TRUNCATED_30""]"
e5620fcc-fda9-5c06-bd02-5871c41a95bf,"195 Lê Đại Hành, Ninh Bình",195 le dai hanh ninh binh,20.2572603,105.9804487,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,113,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,nbh 195 le dai hanh ninh binh,\N,\N,NBH,\N,FTELBUDBB,KINH_DOANH,"NBH 195 Lê Đại Hành, Ninh Bình",NBH|195 le dai hanh ninh binh,"[{""row"": 113, ""section"": ""KINH_DOANH"", ""raw_label"": ""NBH 195 Lê Đại Hành, Ninh Bình""}]","[""TRUNCATED_30""]"
9e5d52de-100f-50e9-8b37-b1acf0128028,"248 Lê ThánhTông,Yên Khánh",248 le thanhtong yen khanh,,,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,114,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,nbh 248 le thanhtong yen khanh,\N,\N,NBH,\N,FTELBUDBB,KINH_DOANH,"NBH 248 Lê ThánhTông,Yên Khánh",NBH|248 le thanhtong yen khanh,"[{""row"": 114, ""section"": ""KINH_DOANH"", ""raw_label"": ""NBH 248 Lê ThánhTông,Yên Khánh""}]","[""TRUNCATED_30""]"
d1faac69-f8d5-5453-bcd9-9167f1fb4e71,"Nho Quan, Ninh Bình",nho quan ninh binh,20.3115449,105.7485879,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,115,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,nbh nho quan ninh binh,\N,\N,NBH,\N,FTELBUDBB,KINH_DOANH,"NBH Nho Quan, Ninh Bình",NBH|nho quan ninh binh,"[{""row"": 115, ""section"": ""KINH_DOANH"", ""raw_label"": ""NBH Nho Quan, Ninh Bình""}]",[]
1ff83df4-4fd8-5682-87b5-aa25e918aa42,TX Tam Điệp,tx tam diep,,,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,116,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,nbh tx tam diep,\N,\N,NBH,\N,FTELBUDBB,KINH_DOANH,NBH TX Tam Điệp,NBH|tx tam diep,"[{""row"": 116, ""section"": ""KINH_DOANH"", ""raw_label"": ""NBH TX Tam Điệp""}]",[]
7a868e79-e805-511f-a143-e8ec414a2cdc,"Xóm 11,xã Q.Thiện, Kim Sơn",xom 11 xa q thien kim son,21.81602,105.16814,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,117,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,nbh xom 11 xa q thien kim son,\N,\N,NBH,\N,FTELBUDBB,KINH_DOANH,"NBH Xóm 11,xã Q.Thiện, Kim Sơn",NBH|xom 11 xa q thien kim son,"[{""row"": 117, ""section"": ""KINH_DOANH"", ""raw_label"": ""NBH Xóm 11,xã Q.Thiện, Kim Sơn""}]","[""TRUNCATED_30""]"
fc9f8cc2-cda4-5474-a53f-fcc36d3aaca7,"350 Tổ 18, TT Xuân Trường",350 to 18 tt xuan truong,20.291735,106.33672,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,119,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,ndh 350 to 18 tt xuan truong,\N,\N,NDH,\N,FTELBUDBB,KINH_DOANH,"NDH 350 Tổ 18, TT Xuân Trường",NDH|350 to 18 tt xuan truong,"[{""row"": 119, ""section"": ""KINH_DOANH"", ""raw_label"": ""NDH 350 Tổ 18, TT Xuân Trường""}]",[]
